timestamp,temperature_C,humidity_%,solar_irradiation_W/m2
2020-01-06 18:45:00,22.95,44.66,431.85
2020-01-06 19:00:00,19.33,61.32,583.38
2020-01-06 19:15:00,18.4,77.54,206.03
2020-01-06 19:30:00,27.47,58.55,257.43
2020-01-06 19:45:00,27.27,63.27,213.09
2020-01-06 20:00:00,21.01,46.12,224.05
2020-01-06 20:15:00,21.77,83.23,629.8
2020-01-06 20:30:00,19.42,42.18,493.81
2020-01-06 20:45:00,21.61,51.44,553.62
2020-01-06 21:00:00,26.28,65.02,285.22
2020-01-06 21:15:00,41.92,4.71,0.0
2020-01-06 21:30:00,24.01,59.17,744.79
2020-01-06 21:45:00,23.71,69.17,412.73
2020-01-06 22:00:00,-5.85,2.41,0.0
2020-01-06 22:15:00,23.92,59.78,239.63
2020-01-06 22:30:00,21.89,69.51,648.76
2020-01-06 22:45:00,24.89,40.1,426.02
2020-01-06 23:00:00,23.78,66.75,566.71
2020-01-06 23:15:00,23.13,56.49,447.14
2020-01-06 23:30:00,23.38,38.17,291.39
2020-01-06 23:45:00,14.25,49.19,509.31
2020-01-07 00:00:00,19.74,66.5,425.57
2020-01-07 00:15:00,21.65,78.9,431.5
2020-01-07 00:30:00,-6.59,7.66,0.0
2020-01-07 00:45:00,16.76,54.55,474.12
2020-01-07 01:00:00,18.93,67.08,398.78
2020-01-07 01:15:00,-0.93,95.1,0.0
2020-01-07 01:30:00,18.71,58.3,353.85
2020-01-07 01:45:00,25.64,66.29,408.46
2020-01-07 02:00:00,52.23,0.91,1370.47
2020-01-07 02:15:00,22.84,61.14,276.5
2020-01-07 02:30:00,21.96,69.78,447.88
2020-01-07 02:45:00,20.23,63.76,300.12
2020-01-07 03:00:00,15.1,57.58,423.34
2020-01-07 03:15:00,-8.17,90.75,0.0
2020-01-07 03:30:00,22.56,64.52,519.78
2020-01-07 03:45:00,20.95,69.16,339.89
2020-01-07 04:00:00,16.99,78.46,647.5
2020-01-07 04:15:00,21.06,62.76,145.78
2020-01-07 04:30:00,15.82,51.93,481.37
2020-01-07 04:45:00,2.97,9.55,0.0
2020-01-07 05:00:00,19.89,59.08,448.2
2020-01-07 05:15:00,23.78,56.89,200.57
2020-01-07 05:30:00,24.2,51.73,286.29
2020-01-07 05:45:00,22.62,75.99,347.46
2020-01-07 06:00:00,23.44,66.05,255.83
2020-01-07 06:15:00,21.07,70.68,632.77
2020-01-07 06:30:00,21.63,53.49,266.38
2020-01-07 06:45:00,21.87,62.6,602.4
2020-01-07 07:00:00,28.41,65.93,346.68
2020-01-07 07:15:00,17.67,61.38,490.85
2020-01-07 07:30:00,15.74,47.57,158.42
2020-01-07 07:45:00,24.01,63.07,484.64
2020-01-07 08:00:00,21.44,64.34,272.25
2020-01-07 08:15:00,24.56,59.5,360.12
2020-01-07 08:30:00,21.54,48.47,302.85
2020-01-07 08:45:00,21.66,59.48,320.96
2020-01-07 09:00:00,19.06,55.78,523.68
2020-01-07 09:15:00,22.77,61.11,374.57
2020-01-07 09:30:00,28.62,48.62,632.87
2020-01-07 09:45:00,22.92,64.25,370.46
2020-01-07 10:00:00,23.35,76.24,439.54
2020-01-07 10:15:00,21.9,52.94,537.26
2020-01-07 10:30:00,21.9,66.98,291.49
2020-01-07 10:45:00,0.12,93.87,0.0
2020-01-07 11:00:00,21.18,50.8,406.86
2020-01-07 11:15:00,29.73,54.54,556.27
2020-01-07 11:30:00,19.86,69.71,155.89
2020-01-07 11:45:00,18.78,47.76,476.66
2020-01-07 12:00:00,25.76,58.73,392.07
2020-01-07 12:15:00,-9.47,95.04,1251.17
2020-01-07 12:30:00,25.78,58.28,729.66
2020-01-07 12:45:00,20.77,37.06,497.62
2020-01-07 13:00:00,30.99,49.14,262.18
2020-01-07 13:15:00,24.84,52.62,404.56
2020-01-07 13:30:00,19.6,66.08,378.17
2020-01-07 13:45:00,22.75,44.09,561.57
2020-01-07 14:00:00,25.07,70.23,390.01
2020-01-07 14:15:00,18.8,67.88,541.18
2020-01-07 14:30:00,26.62,69.22,468.06
2020-01-07 14:45:00,23.15,47.76,238.11
2020-01-07 15:00:00,20.12,62.1,293.61
2020-01-07 15:15:00,25.52,50.78,236.21
2020-01-07 15:30:00,20.49,59.47,206.53
2020-01-07 15:45:00,-0.52,2.11,1596.47
2020-01-07 16:00:00,27.25,39.85,401.53
2020-01-07 16:15:00,17.59,64.3,641.59
2020-01-07 16:30:00,15.04,47.25,166.48
2020-01-07 16:45:00,20.61,61.96,483.88
2020-01-07 17:00:00,41.37,92.4,0.0
2020-01-07 17:15:00,26.23,64.18,461.07
2020-01-07 17:30:00,23.99,55.49,760.49
2020-01-07 17:45:00,23.34,56.93,383.9
2020-01-07 18:00:00,21.15,60.82,341.87
2020-01-07 18:15:00,23.07,69.97,250.78
2020-01-07 18:30:00,22.78,58.14,410.85
2020-01-07 18:45:00,21.59,58.73,523.18
2020-01-07 19:00:00,16.47,48.34,397.84
2020-01-07 19:15:00,24.11,58.83,365.36
2020-01-07 19:30:00,22.36,65.46,290.68
2020-01-07 19:45:00,23.03,69.06,411.28
2020-01-07 20:00:00,16.26,50.44,166.28
2020-01-07 20:15:00,27.84,58.47,212.52
2020-01-07 20:30:00,25.33,40.81,346.69
2020-01-07 20:45:00,22.15,64.55,596.85
2020-01-07 21:00:00,20.04,62.87,433.11
2020-01-07 21:15:00,24.95,43.76,325.25
2020-01-07 21:30:00,19.73,51.58,449.88
2020-01-07 21:45:00,18.44,39.03,497.4
2020-01-07 22:00:00,21.13,65.02,332.53
2020-01-07 22:15:00,22.37,69.18,671.28
2020-01-07 22:30:00,44.03,99.22,0.0
2020-01-07 22:45:00,23.03,59.55,375.66
2020-01-07 23:00:00,21.87,50.95,315.67
2020-01-07 23:15:00,20.92,63.42,432.93
2020-01-07 23:30:00,21.6,72.39,543.57
2020-01-07 23:45:00,30.35,49.03,528.35
2020-01-08 00:00:00,23.76,46.19,670.67
2020-01-08 00:15:00,25.19,57.02,449.57
2020-01-08 00:30:00,21.5,68.55,281.51
2020-01-08 00:45:00,19.93,59.86,307.92
2020-01-08 01:00:00,23.12,69.31,352.86
2020-01-08 01:15:00,26.05,52.08,273.19
2020-01-08 01:30:00,21.54,67.49,365.82
2020-01-08 01:45:00,22.65,46.77,393.86
2020-01-08 02:00:00,25.87,58.56,375.2
2020-01-08 02:15:00,19.27,62.24,477.06
2020-01-08 02:30:00,19.2,59.33,619.4
2020-01-08 02:45:00,20.12,54.96,427.01
2020-01-08 03:00:00,-3.31,2.1,1336.76
2020-01-08 03:15:00,26.6,68.11,579.38
2020-01-08 03:30:00,22.97,54.61,413.57
2020-01-08 03:45:00,14.17,71.23,188.26
2020-01-08 04:00:00,27.03,65.31,448.91
2020-01-08 04:15:00,20.24,60.3,507.64
2020-01-08 04:30:00,24.2,76.1,168.54
2020-01-08 04:45:00,21.43,57.41,149.86
2020-01-08 05:00:00,18.32,47.2,456.87
2020-01-08 05:15:00,23.39,52.79,591.1
2020-01-08 05:30:00,20.67,51.9,495.63
2020-01-08 05:45:00,26.57,63.65,206.07
2020-01-08 06:00:00,22.51,77.08,564.84
2020-01-08 06:15:00,23.52,49.67,482.05
2020-01-08 06:30:00,19.1,52.2,486.02
2020-01-08 06:45:00,27.69,56.83,535.04
2020-01-08 07:00:00,24.06,66.04,336.96
2020-01-08 07:15:00,-6.77,4.06,0.0
2020-01-08 07:30:00,20.67,62.69,568.77
2020-01-08 07:45:00,21.28,60.57,477.23
2020-01-08 08:00:00,43.59,6.71,0.0
2020-01-08 08:15:00,24.12,43.92,283.15
2020-01-08 08:30:00,22.77,44.78,450.08
2020-01-08 08:45:00,27.23,60.89,471.99
2020-01-08 09:00:00,25.09,60.98,196.6
2020-01-08 09:15:00,22.37,84.03,564.84
2020-01-08 09:30:00,23.22,42.07,185.51
2020-01-08 09:45:00,23.22,45.73,247.95
2020-01-08 10:00:00,21.06,49.51,533.74
2020-01-08 10:15:00,16.95,49.32,417.92
2020-01-08 10:30:00,-1.91,93.04,0.0
2020-01-08 10:45:00,26.48,55.37,393.71
2020-01-08 11:00:00,23.85,51.95,324.54
2020-01-08 11:15:00,21.58,44.55,113.74
2020-01-08 11:30:00,21.82,70.55,430.38
2020-01-08 11:45:00,25.95,55.76,530.0
2020-01-08 12:00:00,23.69,62.13,282.49
2020-01-08 12:15:00,25.41,66.18,304.34
2020-01-08 12:30:00,57.46,0.05,1266.47
2020-01-08 12:45:00,19.19,54.75,475.63
2020-01-08 13:00:00,26.15,52.51,279.77
2020-01-08 13:15:00,25.74,54.15,334.38
2020-01-08 13:30:00,21.77,59.01,396.57
2020-01-08 13:45:00,23.84,47.14,163.62
2020-01-08 14:00:00,58.93,99.64,1430.54
2020-01-08 14:15:00,19.39,77.93,81.06
2020-01-08 14:30:00,22.08,53.97,397.18
2020-01-08 14:45:00,19.66,58.07,347.71
2020-01-08 15:00:00,19.52,49.25,536.52
2020-01-08 15:15:00,20.14,60.65,712.38
2020-01-08 15:30:00,26.9,42.67,551.11
2020-01-08 15:45:00,23.75,57.92,205.99
2020-01-08 16:00:00,17.97,66.64,355.76
2020-01-08 16:15:00,20.65,72.4,545.21
2020-01-08 16:30:00,16.42,75.63,201.27
2020-01-08 16:45:00,28.97,69.42,287.79
2020-01-08 17:00:00,19.4,51.14,418.69
2020-01-08 17:15:00,21.87,57.72,334.47
2020-01-08 17:30:00,24.71,76.07,459.27
2020-01-08 17:45:00,18.4,57.78,558.75
2020-01-08 18:00:00,26.76,57.46,352.67
2020-01-08 18:15:00,19.72,70.57,464.79
2020-01-08 18:30:00,18.99,67.25,292.43
2020-01-08 18:45:00,18.91,54.81,604.63
2020-01-08 19:00:00,15.18,67.09,788.94
2020-01-08 19:15:00,25.9,64.89,450.18
2020-01-08 19:30:00,22.02,80.46,370.3
2020-01-08 19:45:00,26.64,51.11,650.59
2020-01-08 20:00:00,20.51,48.97,487.11
2020-01-08 20:15:00,21.16,54.12,585.34
2020-01-08 20:30:00,17.57,67.15,400.81
2020-01-08 20:45:00,23.33,43.89,343.59
2020-01-08 21:00:00,18.45,59.58,495.95
2020-01-08 21:15:00,-3.61,90.64,0.0
2020-01-08 21:30:00,25.35,61.58,440.51
2020-01-08 21:45:00,20.52,47.29,298.56
2020-01-08 22:00:00,27.15,61.99,304.41
2020-01-08 22:15:00,20.32,73.51,196.32
2020-01-08 22:30:00,19.83,50.06,220.18
2020-01-08 22:45:00,23.76,47.43,543.26
2020-01-08 23:00:00,22.53,69.17,466.15
2020-01-08 23:15:00,24.36,57.01,291.28
2020-01-08 23:30:00,49.48,4.68,1517.27
2020-01-08 23:45:00,26.22,73.97,453.89
2020-01-09 00:00:00,21.26,77.53,539.03
2020-01-09 00:15:00,18.41,48.27,399.5
2020-01-09 00:30:00,17.86,53.55,495.58
2020-01-09 00:45:00,21.76,56.74,485.0
2020-01-09 01:00:00,19.68,53.56,391.62
2020-01-09 01:15:00,1.11,0.64,0.0
2020-01-09 01:30:00,-8.89,93.36,1334.73
2020-01-09 01:45:00,20.04,42.48,255.88
2020-01-09 02:00:00,21.71,53.82,235.91
2020-01-09 02:15:00,21.25,53.16,574.67
2020-01-09 02:30:00,19.91,63.84,339.08
2020-01-09 02:45:00,17.96,48.56,375.68
2020-01-09 03:00:00,19.55,94.8,173.2
2020-01-09 03:15:00,27.0,66.91,530.58
2020-01-09 03:30:00,25.35,50.89,104.24
2020-01-09 03:45:00,26.97,60.51,422.78
2020-01-09 04:00:00,18.03,43.8,326.41
2020-01-09 04:15:00,16.88,57.07,634.38
2020-01-09 04:30:00,23.05,57.1,490.07
2020-01-09 04:45:00,28.83,48.16,273.26
2020-01-09 05:00:00,26.37,73.53,486.94
2020-01-09 05:15:00,22.79,46.38,337.72
2020-01-09 05:30:00,21.13,70.43,160.75
2020-01-09 05:45:00,18.77,50.31,618.03
2020-01-09 06:00:00,22.3,53.73,460.77
2020-01-09 06:15:00,19.8,56.24,404.09
2020-01-09 06:30:00,21.13,53.35,647.38
2020-01-09 06:45:00,24.2,66.21,275.42
2020-01-09 07:00:00,17.88,67.58,747.44
2020-01-09 07:15:00,21.27,40.32,622.6
2020-01-09 07:30:00,23.18,56.87,462.91
2020-01-09 07:45:00,18.64,86.09,254.83
2020-01-09 08:00:00,19.91,57.11,236.15
2020-01-09 08:15:00,21.3,73.73,675.08
2020-01-09 08:30:00,20.97,49.98,315.37
2020-01-09 08:45:00,24.66,65.3,675.41
2020-01-09 09:00:00,27.11,58.75,264.35
2020-01-09 09:15:00,22.65,66.01,451.31
2020-01-09 09:30:00,22.4,57.9,682.14
2020-01-09 09:45:00,23.28,62.12,414.1
2020-01-09 10:00:00,21.15,44.08,231.86
2020-01-09 10:15:00,22.86,38.36,322.11
2020-01-09 10:30:00,24.0,61.14,150.2
2020-01-09 10:45:00,17.98,48.06,573.46
2020-01-09 11:00:00,21.86,71.55,369.37
2020-01-09 11:15:00,22.07,40.71,337.26
2020-01-09 11:30:00,21.84,68.15,250.7
2020-01-09 11:45:00,20.46,58.77,422.76
2020-01-09 12:00:00,18.8,52.06,715.44
2020-01-09 12:15:00,19.13,61.62,279.23
2020-01-09 12:30:00,15.48,64.28,590.67
2020-01-09 12:45:00,59.75,6.33,0.0
2020-01-09 13:00:00,20.37,48.41,177.14
2020-01-09 13:15:00,21.64,67.16,393.78
2020-01-09 13:30:00,21.75,58.43,310.32
2020-01-09 13:45:00,18.76,59.61,454.9
2020-01-09 14:00:00,21.95,59.7,631.21
2020-01-09 14:15:00,27.24,69.32,677.3
2020-01-09 14:30:00,19.89,60.76,186.64
2020-01-09 14:45:00,24.74,65.83,364.93
2020-01-09 15:00:00,26.28,37.43,457.27
2020-01-09 15:15:00,20.34,48.42,608.02
2020-01-09 15:30:00,20.21,55.86,194.83
2020-01-09 15:45:00,23.99,48.23,371.26
2020-01-09 16:00:00,19.66,58.83,582.32
2020-01-09 16:15:00,25.54,46.4,457.67
2020-01-09 16:30:00,19.32,75.2,306.89
2020-01-09 16:45:00,27.3,62.74,349.23
2020-01-09 17:00:00,23.96,44.79,469.2
2020-01-09 17:15:00,17.38,64.83,305.81
2020-01-09 17:30:00,21.04,44.34,587.84
2020-01-09 17:45:00,26.18,51.33,219.86
2020-01-09 18:00:00,18.95,63.66,283.6
2020-01-09 18:15:00,24.33,56.12,513.59
2020-01-09 18:30:00,24.34,51.07,296.56
2020-01-09 18:45:00,21.46,51.72,350.54
2020-01-09 19:00:00,48.74,97.58,1419.42
2020-01-09 19:15:00,26.33,63.85,386.75
2020-01-09 19:30:00,23.67,47.19,506.14
2020-01-09 19:45:00,21.76,46.67,511.49
2020-01-09 20:00:00,24.54,57.09,464.76
2020-01-09 20:15:00,16.61,59.23,407.33
2020-01-09 20:30:00,28.64,70.49,716.55
2020-01-09 20:45:00,21.29,49.32,197.47
2020-01-09 21:00:00,25.16,48.95,385.32
2020-01-09 21:15:00,-9.0,95.27,1596.49
2020-01-09 21:30:00,19.88,43.92,406.08
2020-01-09 21:45:00,23.74,54.07,490.55
2020-01-09 22:00:00,17.58,73.69,166.36
2020-01-09 22:15:00,21.44,60.02,216.35
2020-01-09 22:30:00,21.21,43.06,239.76
2020-01-09 22:45:00,17.43,52.6,210.14
2020-01-09 23:00:00,19.88,48.59,634.1
2020-01-09 23:15:00,25.0,69.82,482.98
2020-01-09 23:30:00,23.39,73.01,643.75
2020-01-09 23:45:00,49.61,9.31,0.0
2020-01-10 00:00:00,17.44,67.68,562.36
2020-01-10 00:15:00,50.61,3.55,1459.75
2020-01-10 00:30:00,-5.0,5.48,0.0
2020-01-10 00:45:00,23.57,69.15,328.98
2020-01-10 01:00:00,27.41,66.06,434.33
2020-01-10 01:15:00,16.09,60.41,486.68
2020-01-10 01:30:00,18.5,46.43,186.17
2020-01-10 01:45:00,17.7,67.11,553.71
2020-01-10 02:00:00,15.88,64.19,418.67
2020-01-10 02:15:00,20.13,66.0,470.16
2020-01-10 02:30:00,23.16,54.64,363.34
2020-01-10 02:45:00,23.51,54.41,183.14
2020-01-10 03:00:00,26.41,64.73,500.73
2020-01-10 03:15:00,3.75,96.6,0.0
2020-01-10 03:30:00,21.45,55.52,311.98
2020-01-10 03:45:00,21.99,45.26,264.36
2020-01-10 04:00:00,20.5,56.32,524.36
2020-01-10 04:15:00,24.45,51.08,431.24
2020-01-10 04:30:00,16.65,53.79,367.69
2020-01-10 04:45:00,25.26,49.02,446.05
2020-01-10 05:00:00,24.73,52.44,357.74
2020-01-10 05:15:00,28.23,53.69,160.86
2020-01-10 05:30:00,18.55,51.55,322.77
2020-01-10 05:45:00,15.12,67.05,191.23
2020-01-10 06:00:00,26.25,43.85,488.11
2020-01-10 06:15:00,49.61,8.02,0.0
2020-01-10 06:30:00,17.67,51.0,421.61
2020-01-10 06:45:00,26.99,55.9,121.98
2020-01-10 07:00:00,20.41,45.48,263.04
2020-01-10 07:15:00,24.17,75.31,555.52
2020-01-10 07:30:00,20.09,70.54,560.66
2020-01-10 07:45:00,22.01,54.62,263.06
2020-01-10 08:00:00,17.94,45.66,504.97
2020-01-10 08:15:00,54.54,98.36,0.0
2020-01-10 08:30:00,42.94,3.82,1331.75
2020-01-10 08:45:00,3.85,99.98,1205.22
2020-01-10 09:00:00,25.89,50.58,572.33
2020-01-10 09:15:00,18.64,65.83,631.8
2020-01-10 09:30:00,22.7,57.24,718.34
2020-01-10 09:45:00,23.72,53.2,244.64
2020-01-10 10:00:00,22.87,47.46,682.94
2020-01-10 10:15:00,-4.75,5.72,0.0
2020-01-10 10:30:00,22.23,62.04,418.5
2020-01-10 10:45:00,22.27,51.76,592.29
2020-01-10 11:00:00,23.71,50.09,275.14
2020-01-10 11:15:00,25.22,69.37,329.63
2020-01-10 11:30:00,-8.96,4.59,1366.74
2020-01-10 11:45:00,27.39,64.12,631.86
2020-01-10 12:00:00,20.78,70.84,694.87
2020-01-10 12:15:00,24.29,49.61,252.86
2020-01-10 12:30:00,20.73,64.07,416.96
2020-01-10 12:45:00,26.45,59.27,473.1
2020-01-10 13:00:00,25.25,61.58,412.29
2020-01-10 13:15:00,24.21,71.58,188.04
2020-01-10 13:30:00,28.22,55.45,474.31
2020-01-10 13:45:00,22.52,62.89,766.97
2020-01-10 14:00:00,21.83,48.21,308.58
2020-01-10 14:15:00,23.66,52.97,359.76
2020-01-10 14:30:00,24.85,60.66,238.2
2020-01-10 14:45:00,18.13,71.37,622.1
2020-01-10 15:00:00,17.25,61.81,399.82
2020-01-10 15:15:00,20.38,84.23,335.67
2020-01-10 15:30:00,25.44,46.13,418.96
2020-01-10 15:45:00,19.84,63.68,587.04
2020-01-10 16:00:00,40.76,7.58,1222.58
2020-01-10 16:15:00,25.24,58.33,495.29
2020-01-10 16:30:00,19.62,48.31,394.78
2020-01-10 16:45:00,22.82,68.69,327.64
2020-01-10 17:00:00,23.6,70.74,389.1
2020-01-10 17:15:00,21.52,44.29,452.15
2020-01-10 17:30:00,25.32,50.59,455.55
2020-01-10 17:45:00,3.26,96.24,1469.03
2020-01-10 18:00:00,17.81,57.47,683.45
2020-01-10 18:15:00,21.44,67.1,510.4
2020-01-10 18:30:00,20.85,58.6,235.34
2020-01-10 18:45:00,45.16,98.09,1311.4
2020-01-10 19:00:00,20.98,65.95,241.91
2020-01-10 19:15:00,23.95,62.51,555.39
2020-01-10 19:30:00,21.29,66.14,460.0
2020-01-10 19:45:00,27.33,72.0,500.98
2020-01-10 20:00:00,22.11,74.4,391.48
2020-01-10 20:15:00,24.56,60.84,405.06
2020-01-10 20:30:00,17.84,54.41,107.84
2020-01-10 20:45:00,22.73,65.4,653.45
2020-01-10 21:00:00,-4.15,8.3,1557.83
2020-01-10 21:15:00,19.66,53.05,353.54
2020-01-10 21:30:00,22.5,56.04,214.95
2020-01-10 21:45:00,16.59,42.13,506.71
2020-01-10 22:00:00,17.87,53.61,477.04
2020-01-10 22:15:00,24.45,71.58,518.01
2020-01-10 22:30:00,24.19,75.82,225.18
2020-01-10 22:45:00,20.96,52.8,548.97
2020-01-10 23:00:00,26.4,54.08,53.04
2020-01-10 23:15:00,21.74,38.28,329.22
2020-01-10 23:30:00,57.87,5.16,1276.45
2020-01-10 23:45:00,3.18,3.27,0.0
2020-01-11 00:00:00,56.46,1.46,0.0
2020-01-11 00:15:00,19.67,57.22,397.07
2020-01-11 00:30:00,26.52,56.97,324.39
2020-01-11 00:45:00,18.78,58.61,608.88
2020-01-11 01:00:00,20.54,51.44,0.0
2020-01-11 01:15:00,3.4,5.7,0.0
2020-01-11 01:30:00,18.26,74.07,550.03
2020-01-11 01:45:00,16.36,49.1,61.42
2020-01-11 02:00:00,23.31,64.69,382.97
2020-01-11 02:15:00,24.05,67.8,466.58
2020-01-11 02:30:00,23.78,55.64,408.15
2020-01-11 02:45:00,18.29,50.65,351.98
2020-01-11 03:00:00,29.4,66.39,445.44
2020-01-11 03:15:00,20.4,63.37,311.11
2020-01-11 03:30:00,21.06,64.78,38.44
2020-01-11 03:45:00,18.31,72.21,308.52
2020-01-11 04:00:00,17.41,68.23,564.43
2020-01-11 04:15:00,22.13,64.88,480.53
2020-01-11 04:30:00,20.52,54.82,624.6
2020-01-11 04:45:00,23.4,31.2,490.82
2020-01-11 05:00:00,26.3,57.82,237.84
2020-01-11 05:15:00,23.93,47.87,454.65
2020-01-11 05:30:00,26.03,58.05,388.46
2020-01-11 05:45:00,24.88,68.14,267.14
2020-01-11 06:00:00,18.97,55.88,341.19
2020-01-11 06:15:00,17.63,39.16,432.09
2020-01-11 06:30:00,21.35,62.85,458.54
2020-01-11 06:45:00,22.24,68.77,538.13
2020-01-11 07:00:00,1.72,0.72,0.0
2020-01-11 07:15:00,26.7,63.45,409.79
2020-01-11 07:30:00,22.67,69.59,380.92
2020-01-11 07:45:00,20.2,52.94,567.35
2020-01-11 08:00:00,22.98,56.86,325.74
2020-01-11 08:15:00,23.53,57.75,464.16
2020-01-11 08:30:00,23.95,54.59,295.82
2020-01-11 08:45:00,24.5,54.55,514.9
2020-01-11 09:00:00,16.98,44.35,672.15
2020-01-11 09:15:00,21.32,55.7,392.92
2020-01-11 09:30:00,23.11,76.51,628.83
2020-01-11 09:45:00,-4.85,92.58,0.0
2020-01-11 10:00:00,47.06,97.1,0.0
2020-01-11 10:15:00,19.55,56.61,205.23
2020-01-11 10:30:00,26.43,63.24,497.55
2020-01-11 10:45:00,21.64,56.87,721.37
2020-01-11 11:00:00,20.2,77.17,534.54
2020-01-11 11:15:00,19.51,64.55,423.59
2020-01-11 11:30:00,20.14,74.41,498.6
2020-01-11 11:45:00,21.72,60.42,538.92
2020-01-11 12:00:00,16.61,42.39,262.78
2020-01-11 12:15:00,25.17,67.13,501.05
2020-01-11 12:30:00,21.81,48.2,200.38
2020-01-11 12:45:00,11.61,57.64,663.29
2020-01-11 13:00:00,19.39,65.66,309.35
2020-01-11 13:15:00,21.34,63.42,98.65
2020-01-11 13:30:00,23.19,67.68,494.09
2020-01-11 13:45:00,23.37,50.64,325.7
2020-01-11 14:00:00,26.97,74.27,377.09
2020-01-11 14:15:00,22.25,53.5,567.38
2020-01-11 14:30:00,22.91,65.83,345.57
2020-01-11 14:45:00,23.99,49.99,140.72
2020-01-11 15:00:00,24.42,60.99,308.75
2020-01-11 15:15:00,19.08,51.11,180.23
2020-01-11 15:30:00,24.55,44.04,334.95
2020-01-11 15:45:00,26.62,60.97,319.67
2020-01-11 16:00:00,25.2,65.1,271.13
2020-01-11 16:15:00,53.86,1.14,0.0
2020-01-11 16:30:00,23.74,59.59,254.29
2020-01-11 16:45:00,24.42,42.25,464.18
2020-01-11 17:00:00,22.47,64.34,423.68
2020-01-11 17:15:00,15.16,51.3,510.49
2020-01-11 17:30:00,22.7,40.79,399.53
2020-01-11 17:45:00,19.63,61.23,399.98
2020-01-11 18:00:00,20.84,61.82,661.28
2020-01-11 18:15:00,21.3,58.6,504.83
2020-01-11 18:30:00,22.71,53.69,443.22
2020-01-11 18:45:00,21.76,61.76,301.69
2020-01-11 19:00:00,23.12,53.42,420.49
2020-01-11 19:15:00,-6.6,3.54,1208.27
2020-01-11 19:30:00,23.16,56.93,396.36
2020-01-11 19:45:00,25.5,59.64,459.84
2020-01-11 20:00:00,24.18,45.46,469.22
2020-01-11 20:15:00,23.15,77.38,496.3
2020-01-11 20:30:00,23.13,62.26,273.85
2020-01-11 20:45:00,20.16,56.16,188.71
2020-01-11 21:00:00,18.32,66.62,316.35
2020-01-11 21:15:00,25.93,65.68,397.69
2020-01-11 21:30:00,18.47,61.24,343.24
2020-01-11 21:45:00,20.23,67.64,561.82
2020-01-11 22:00:00,25.13,37.18,366.47
2020-01-11 22:15:00,23.95,47.27,395.44
2020-01-11 22:30:00,23.8,64.23,810.22
2020-01-11 22:45:00,55.24,2.1,1348.83
2020-01-11 23:00:00,20.05,59.76,514.29
2020-01-11 23:15:00,20.72,56.92,247.94
2020-01-11 23:30:00,23.81,50.44,444.55
2020-01-11 23:45:00,46.13,91.72,1438.84
2020-01-12 00:00:00,16.96,47.79,342.42
2020-01-12 00:15:00,19.35,68.97,673.98
2020-01-12 00:30:00,55.26,96.85,1425.12
2020-01-12 00:45:00,23.39,50.2,424.36
2020-01-12 01:00:00,16.1,58.94,320.33
2020-01-12 01:15:00,20.59,64.92,183.61
2020-01-12 01:30:00,22.44,57.93,521.9
2020-01-12 01:45:00,21.84,65.92,443.47
2020-01-12 02:00:00,23.88,54.34,451.69
2020-01-12 02:15:00,18.92,57.16,296.66
2020-01-12 02:30:00,24.2,46.65,499.79
2020-01-12 02:45:00,20.9,61.73,391.45
2020-01-12 03:00:00,20.22,63.61,178.58
2020-01-12 03:15:00,22.58,74.32,605.9
2020-01-12 03:30:00,27.81,42.79,358.9
2020-01-12 03:45:00,23.98,76.57,301.58
2020-01-12 04:00:00,20.3,56.77,486.66
2020-01-12 04:15:00,27.14,52.74,598.08
2020-01-12 04:30:00,20.24,53.83,619.47
2020-01-12 04:45:00,17.31,54.37,228.7
2020-01-12 05:00:00,25.92,55.5,491.54
2020-01-12 05:15:00,23.95,61.18,163.76
2020-01-12 05:30:00,26.14,56.62,436.36
2020-01-12 05:45:00,18.84,60.98,546.16
2020-01-12 06:00:00,22.55,65.47,177.61
2020-01-12 06:15:00,20.68,58.44,508.72
2020-01-12 06:30:00,27.05,52.48,300.65
2020-01-12 06:45:00,2.49,96.87,1452.26
2020-01-12 07:00:00,21.36,60.04,447.49
2020-01-12 07:15:00,21.22,59.7,456.51
2020-01-12 07:30:00,24.98,50.24,518.46
2020-01-12 07:45:00,17.79,69.32,222.23
2020-01-12 08:00:00,23.24,73.77,355.51
2020-01-12 08:15:00,23.13,80.29,474.45
2020-01-12 08:30:00,15.94,42.18,564.55
2020-01-12 08:45:00,26.17,55.69,602.3
2020-01-12 09:00:00,21.53,70.02,260.91
2020-01-12 09:15:00,-7.31,92.65,1276.59
2020-01-12 09:30:00,25.01,57.43,385.75
2020-01-12 09:45:00,16.83,83.32,333.58
2020-01-12 10:00:00,25.79,63.55,545.04
2020-01-12 10:15:00,23.5,72.55,420.6
2020-01-12 10:30:00,23.94,59.84,308.11
2020-01-12 10:45:00,24.19,58.91,297.98
2020-01-12 11:00:00,18.63,70.38,569.21
2020-01-12 11:15:00,17.51,58.09,411.19
2020-01-12 11:30:00,20.57,64.24,187.58
2020-01-12 11:45:00,20.48,66.67,225.0
2020-01-12 12:00:00,20.86,47.34,346.12
2020-01-12 12:15:00,56.66,99.89,1255.37
2020-01-12 12:30:00,1.34,98.12,0.0
2020-01-12 12:45:00,15.65,49.95,545.89
2020-01-12 13:00:00,16.11,62.11,502.14
2020-01-12 13:15:00,20.04,47.97,288.68
2020-01-12 13:30:00,19.94,80.73,498.47
2020-01-12 13:45:00,26.0,55.94,370.29
